"id","age","gender","traffic_source","category","retail_price"
86317,55,"F","Search","Socks & Hosiery",14
89556,66,"F","Search","Pants & Capris",14
90212,47,"F","Search","Plus",14
98066,30,"F","Search","Plus",14
98345,17,"F","Search","Sleep & Lounge",14
98920,57,"M","Search","Socks",14
99433,47,"F","Search","Socks & Hosiery",14
514,56,"M","Search","Socks",14
17035,55,"M","Search","Active",14
23155,27,"F","Search","Intimates",14
24895,47,"F","Search","Socks & Hosiery",14
32510,19,"M","Search","Socks",14
45725,26,"F","Search","Plus",14
51519,13,"F","Search","Socks & Hosiery",14
54411,31,"M","Organic","Underwear",14
55680,24,"F","Search","Intimates",14
58315,68,"M","Search","Socks",14
59856,62,"F","Facebook","Sleep & Lounge",14
60230,51,"M","Search","Socks",14
60246,27,"F","Search","Intimates",14
62083,53,"M","Search","Socks",14
68702,70,"F","Search","Intimates",14
76288,13,"M","Display","Socks",14
77341,66,"F","Search","Socks & Hosiery",14
77940,19,"F","Email","Socks & Hosiery",14
78097,13,"F","Search","Sleep & Lounge",14
79088,39,"F","Search","Intimates",14
84696,54,"F","Search","Accessories",14
93787,53,"F","Search","Socks & Hosiery",14
97738,24,"M","Search","Socks",14
5302,20,"F","Search","Tops & Tees",14.5
14085,55,"F","Organic","Shorts",14.5
18802,34,"F","Search","Dresses",14.5
28641,59,"F","Facebook","Skirts",14.5
37379,58,"F","Search","Tops & Tees",14.5
40448,63,"M","Search","Accessories",14.5
47555,65,"M","Search","Underwear",14.5
76668,18,"F","Display","Socks & Hosiery",14.5
91223,52,"F","Search","Skirts",14.5
7796,60,"M","Search","Active",14.5
12263,35,"M","Facebook","Accessories",14.5
16898,61,"F","Organic","Leggings",14.5
41133,58,"F","Search","Intimates",14.5
58203,60,"M","Search","Accessories",14.5
86943,57,"M","Search","Tops & Tees",14.5
89599,42,"F","Search","Blazers & Jackets",14.5
361,38,"F","Search","Shorts",15
630,45,"F","Search","Socks & Hosiery",15
1536,19,"F","Search","Intimates",15
2028,40,"F","Search","Intimates",15
4907,52,"M","Organic","Socks",15
5160,60,"F","Search","Plus",15
6238,37,"F","Organic","Socks & Hosiery",15
7087,57,"F","Search","Leggings",15
7115,41,"M","Search","Socks",15
7267,13,"M","Facebook","Socks",15
7360,40,"F","Search","Active",15
9010,49,"F","Search","Socks & Hosiery",15
9223,55,"F","Organic","Socks & Hosiery",15
9803,30,"F","Search","Socks & Hosiery",15
12717,26,"F","Search","Intimates",15
13302,65,"F","Email","Socks & Hosiery",15
13762,37,"M","Search","Pants",15
14892,61,"M","Search","Socks",15
15139,16,"F","Search","Plus",15
15576,23,"F","Search","Tops & Tees",15
16625,22,"M","Search","Tops & Tees",15
18309,29,"F","Organic","Shorts",15
22513,41,"M","Search","Tops & Tees",15
24319,61,"F","Search","Swim",15
26279,57,"F","Search","Shorts",15
28141,48,"F","Search","Intimates",15
28401,69,"M","Search","Socks",15
29217,62,"M","Email","Socks",15
29553,61,"M","Search","Socks",15
29627,30,"M","Search","Socks",15
30649,55,"M","Organic","Active",15
31359,52,"F","Search","Outerwear & Coats",15
32590,60,"F","Search","Intimates",15
32781,44,"F","Search","Active",15
33394,18,"F","Search","Socks & Hosiery",15
33903,24,"F","Search","Socks & Hosiery",15
35342,27,"M","Search","Socks",15
35487,38,"M","Organic","Active",15
35744,41,"F","Search","Swim",15
36030,15,"F","Search","Sweaters",15
36247,33,"F","Organic","Plus",15
36499,22,"M","Organic","Socks",15
37820,15,"M","Search","Underwear",15
38135,20,"F","Search","Outerwear & Coats",15
38345,38,"F","Search","Socks & Hosiery",15
39072,55,"M","Search","Tops & Tees",15
40616,47,"F","Search","Intimates",15
40800,13,"M","Search","Socks",15
41315,28,"F","Search","Active",15
43562,55,"F","Organic","Plus",15
43845,54,"M","Search","Tops & Tees",15
43898,37,"M","Organic","Socks",15
44305,13,"M","Search","Active",15
44490,26,"M","Search","Active",15
44656,13,"F","Organic","Active",15
44878,51,"M","Organic","Socks",15
45541,26,"F","Search","Sleep & Lounge",15
47060,30,"M","Facebook","Suits & Sport Coats",15
47371,53,"M","Search","Socks",15
47546,69,"F","Organic","Intimates",15
48432,38,"F","Search","Intimates",15
48771,33,"F","Organic","Plus",15
48793,70,"F","Search","Plus",15
49937,22,"M","Display","Tops & Tees",15
51180,21,"F","Organic","Shorts",15
51759,61,"M","Search","Socks",15
51959,55,"F","Search","Sleep & Lounge",15
52090,32,"M","Search","Socks",15
54547,24,"M","Search","Pants",15
54610,17,"F","Organic","Plus",15
54894,14,"M","Email","Socks",15
58396,47,"F","Search","Intimates",15
58865,60,"F","Display","Jeans",15
59258,52,"M","Search","Socks",15
60587,61,"F","Search","Intimates",15
61516,58,"F","Search","Jeans",15
62400,57,"F","Display","Socks & Hosiery",15
63179,56,"F","Search","Intimates",15
63255,12,"F","Search","Active",15
63459,43,"M","Search","Socks",15
64039,57,"F","Organic","Socks & Hosiery",15
64122,43,"F","Search","Sweaters",15
67146,12,"F","Search","Intimates",15
68790,15,"F","Search","Outerwear & Coats",15
68794,23,"F","Organic","Socks & Hosiery",15
68904,13,"F","Organic","Socks & Hosiery",15
70544,41,"M","Search","Socks",15
70625,20,"F","Search","Socks & Hosiery",15
71224,52,"F","Search","Fashion Hoodies & Sweatshirts",15
71246,46,"F","Search","Intimates",15
71465,21,"F","Search","Socks & Hosiery",15
71652,24,"F","Facebook","Plus",15
72356,14,"F","Organic","Socks & Hosiery",15
73178,68,"F","Facebook","Leggings",15
76102,70,"F","Search","Socks & Hosiery",15
76334,27,"F","Search","Socks & Hosiery",15
77140,35,"F","Organic","Intimates",15
77831,22,"F","Search","Intimates",15
79220,63,"F","Organic","Dresses",15
80538,61,"F","Search","Shorts",15
81884,50,"F","Search","Socks & Hosiery",15
82173,36,"F","Search","Plus",15
82401,23,"M","Search","Socks",15
82406,65,"M","Search","Socks",15
83859,66,"F","Organic","Intimates",15
84039,67,"F","Email","Outerwear & Coats",15
85260,63,"F","Facebook","Accessories",15
85493,51,"M","Search","Socks",15
85645,48,"M","Organic","Socks",15
85970,61,"F","Organic","Socks & Hosiery",15
88261,61,"M","Organic","Socks",15
90693,58,"F","Search","Intimates",15
91851,53,"F","Search","Intimates",15
92399,54,"F","Organic","Swim",15
92493,18,"F","Display","Socks & Hosiery",15
95538,16,"F","Search","Active",15
95726,48,"M","Search","Socks",15
99843,36,"M","Search","Accessories",15
3074,39,"M","Search","Socks",15
15834,31,"F","Organic","Accessories",15
20401,22,"F","Search","Intimates",15
25642,27,"F","Search","Socks & Hosiery",15
27891,31,"F","Organic","Shorts",15
29063,56,"M","Display","Active",15
31206,67,"M","Search","Socks",15
33981,13,"M","Search","Socks",15
35621,47,"F","Search","Plus",15
35633,70,"F","Search","Socks & Hosiery",15
37451,35,"F","Search","Intimates",15
39729,48,"F","Search","Plus",15
43476,46,"M","Search","Accessories",15
44093,33,"F","Organic","Plus",15
44225,62,"M","Facebook","Tops & Tees",15
45483,35,"F","Search","Fashion Hoodies & Sweatshirts",15
45824,52,"F","Search","Socks & Hosiery",15
46521,17,"F","Search","Socks & Hosiery",15
46707,23,"F","Search","Socks & Hosiery",15
49232,65,"F","Organic","Active",15
49653,19,"F","Organic","Socks & Hosiery",15
50055,54,"M","Search","Socks",15
50685,63,"M","Search","Active",15
50711,62,"M","Search","Tops & Tees",15
51931,42,"F","Search","Intimates",15
52103,64,"M","Search","Socks",15
52307,63,"F","Search","Plus",15
56428,18,"M","Search","Underwear",15
56512,34,"F","Search","Accessories",15
61064,33,"M","Facebook","Suits & Sport Coats",15
61157,22,"M","Search","Socks",15
62286,44,"F","Search","Intimates",15
65467,36,"F","Search","Jeans",15
66956,47,"F","Organic","Socks & Hosiery",15
68290,54,"F","Search","Plus",15
76140,53,"F","Search","Intimates",15
79908,18,"M","Search","Socks",15
80659,65,"F","Search","Socks & Hosiery",15
84118,48,"F","Display","Plus",15
86173,21,"F","Search","Intimates",15
88014,53,"F","Facebook","Tops & Tees",15
88369,40,"F","Organic","Active",15
90387,27,"M","Search","Underwear",15
90970,39,"M","Search","Socks",15
92492,57,"F","Email","Intimates",15
95653,59,"F","Search","Intimates",15
8768,20,"F","Organic","Shorts",15.5
12161,62,"F","Search","Shorts",15.5
17012,23,"M","Search","Accessories",15.5
33592,58,"M","Search","Suits & Sport Coats",15.5
45304,43,"M","Facebook","Accessories",15.5
54952,38,"F","Display","Shorts",15.5
10412,37,"M","Search","Accessories",15.5
87414,30,"F","Search","Shorts",15.5
88758,65,"M","Display","Accessories",15.5
99537,55,"F","Search","Intimates",15.5
370,50,"M","Display","Socks",16
2609,68,"M","Search","Underwear",16
4004,66,"M","Search","Accessories",16
4925,40,"M","Search","Socks",16
5035,29,"F","Search","Intimates",16
6905,15,"F","Search","Intimates",16
8269,45,"M","Display","Socks",16
10755,45,"M","Search","Accessories",16
12796,45,"F","Organic","Intimates",16
12951,56,"M","Search","Socks",16
15102,46,"F","Search","Accessories",16
15781,18,"M","Search","Socks",16
18229,34,"M","Search","Socks",16
18506,13,"M","Search","Accessories",16
19734,47,"M","Organic","Socks",16
21840,28,"M","Search","Socks",16
22051,35,"M","Search","Socks",16
23003,28,"F","Organic","Socks & Hosiery",16
23577,39,"M","Email","Socks",16
26457,34,"F","Email","Socks & Hosiery",16
28188,52,"M","Display","Accessories",16
28785,70,"F","Search","Intimates",16
29196,40,"F","Search","Active",16
29349,33,"F","Search","Intimates",16
30409,22,"F","Search","Socks & Hosiery",16
32805,53,"F","Organic","Intimates",16
32940,51,"M","Search","Socks",16
34024,26,"F","Search","Active",16
41045,51,"F","Display","Socks & Hosiery",16
42728,27,"M","Search","Socks",16
44446,50,"F","Search","Intimates",16
48624,44,"M","Search","Socks",16
48665,55,"F","Search","Plus",16
48748,45,"F","Organic","Active",16
50348,68,"M","Search","Socks",16
55821,40,"M","Facebook","Active",16
56567,35,"M","Display","Accessories",16
56984,52,"M","Search","Socks",16
58694,14,"M","Search","Accessories",16
58906,23,"F","Organic","Socks & Hosiery",16
60115,18,"M","Search","Socks",16
61062,60,"F","Display","Intimates",16
62170,68,"F","Search","Socks & Hosiery",16
62277,21,"M","Search","Socks",16
64138,62,"F","Search","Active",16
65355,51,"F","Organic","Intimates",16
66251,39,"M","Search","Socks",16
67271,50,"F","Search","Active",16
71064,64,"M","Search","Underwear",16
73919,55,"F","Search","Intimates",16
75274,40,"M","Search","Socks",16
77401,41,"F","Search","Shorts",16
77648,55,"M","Organic","Socks",16
79047,48,"F","Search","Intimates",16
81243,67,"M","Search","Socks",16
84451,62,"M","Search","Shorts",16
84756,23,"M","Organic","Underwear",16
85991,63,"M","Search","Socks",16
89097,65,"M","Search","Socks",16
89924,34,"M","Search","Accessories",16
91395,52,"F","Facebook","Intimates",16
92105,12,"F","Search","Socks & Hosiery",16
92893,64,"M","Search","Socks",16
95371,54,"M","Search","Socks",16
99759,29,"F","Organic","Intimates",16
12649,69,"M","Search","Socks",16
13318,68,"M","Facebook","Socks",16
16373,50,"F","Search","Active",16
19695,69,"F","Search","Sleep & Lounge",16
32549,16,"F","Facebook","Plus",16
34091,15,"F","Search","Socks & Hosiery",16
35108,40,"F","Search","Intimates",16
38469,20,"F","Display","Socks & Hosiery",16
38730,39,"M","Search","Underwear",16
43176,61,"F","Search","Socks & Hosiery",16
43803,65,"F","Display","Active",16
65101,67,"M","Search","Socks",16
67631,36,"F","Email","Intimates",16
70008,57,"M","Email","Underwear",16
70485,21,"M","Search","Tops & Tees",16
71847,44,"F","Display","Active",16
71921,30,"F","Search","Intimates",16
74016,18,"F","Display","Socks & Hosiery",16
81502,58,"M","Search","Tops & Tees",16
83134,67,"M","Search","Socks",16
83880,32,"M","Search","Underwear",16
84356,42,"F","Search","Intimates",16
91621,44,"M","Search","Socks",16
92236,70,"F","Display","Socks & Hosiery",16
5115,30,"M","Search","Socks",17
5157,35,"M","Search","Active",17
7966,16,"F","Search","Socks & Hosiery",17
12437,32,"M","Search","Active",17
14264,29,"M","Organic","Socks",17
17416,45,"M","Search","Active",17
19720,62,"M","Facebook","Socks",17
19846,47,"M","Search","Underwear",17
20011,50,"M","Display","Underwear",17
21042,55,"M","Search","Active",17
21238,25,"M","Search","Active",17
21252,36,"M","Facebook","Socks",17
21482,36,"F","Search","Intimates",17
25657,46,"M","Search","Accessories",17
25886,60,"F","Facebook","Socks & Hosiery",17
27979,24,"M","Search","Active",17
37034,13,"M","Search","Underwear",17
41685,12,"M","Search","Underwear",17
46048,31,"M","Email","Socks",17
48583,47,"M","Search","Underwear",17
49283,53,"F","Search","Active",17
52437,51,"M","Search","Socks",17
53408,29,"M","Search","Socks",17
54794,42,"M","Search","Accessories",17
58562,22,"F","Search","Tops & Tees",17
63165,28,"M","Search","Socks",17
63412,59,"M","Search","Socks",17
69988,33,"M","Search","Tops & Tees",17
70407,68,"M","Search","Underwear",17
71533,59,"M","Search","Underwear",17
74559,45,"M","Organic","Socks",17
80645,41,"F","Search","Socks & Hosiery",17
83106,19,"F","Search","Socks & Hosiery",17
83143,60,"F","Search","Intimates",17
84513,29,"M","Organic","Underwear",17
95444,14,"F","Organic","Tops & Tees",17
98010,42,"F","Search","Swim",17
15053,47,"M","Facebook","Socks",17
16633,26,"F","Organic","Swim",17
23456,29,"M","Organic","Socks",17
26138,28,"F","Search","Socks & Hosiery",17
28247,32,"M","Search","Socks",17
35483,61,"F","Search","Active",17
43529,42,"F","Search","Active",17
53588,37,"M","Organic","Socks",17
59282,53,"F","Search","Tops & Tees",17
70980,56,"M","Search","Socks",17
73823,31,"M","Search","Active",17
86220,61,"F","Search","Socks & Hosiery",17
87848,60,"M","Search","Socks",17
91093,65,"M","Email","Socks",17
93546,43,"M","Email","Underwear",17
1707,25,"M","Search","Underwear",18
3429,42,"F","Search","Intimates",18
5730,20,"F","Organic","Shorts",18
6425,41,"F","Organic","Plus",18
7072,42,"F","Search","Intimates",18
9806,39,"M","Search","Active",18
12335,55,"M","Organic","Socks",18
12599,14,"F","Display","Tops & Tees",18
12878,26,"F","Search","Intimates",18
12936,36,"M","Search","Underwear",18
13155,31,"F","Facebook","Intimates",18
14997,65,"F","Email","Plus",18
17291,59,"M","Search","Underwear",18
17516,60,"M","Search","Socks",18
19972,40,"M","Organic","Socks",18
21366,42,"M","Search","Underwear",18
21696,12,"M","Search","Underwear",18
22643,67,"M","Search","Underwear",18
23906,46,"F","Email","Active",18
24295,33,"M","Display","Underwear",18
24354,64,"M","Email","Underwear",18
24561,30,"M","Search","Socks",18
25204,32,"F","Search","Sleep & Lounge",18
26041,35,"F","Search","Active",18
26079,20,"M","Search","Underwear",18
27970,54,"F","Search","Intimates",18
28223,30,"M","Search","Socks",18
28343,36,"F","Search","Maternity",18
29109,59,"M","Search","Socks",18
29313,70,"F","Search","Plus",18
29642,23,"M","Organic","Socks",18
32862,53,"F","Search","Shorts",18
33203,40,"F","Facebook","Socks & Hosiery",18
33571,28,"F","Search","Plus",18
34013,12,"M","Search","Socks",18
34790,26,"F","Search","Socks & Hosiery",18
35020,27,"M","Search","Underwear",18
39968,41,"F","Search","Intimates",18
40374,42,"F","Search","Accessories",18
43501,29,"M","Organic","Underwear",18
45437,30,"M","Search","Underwear",18
45550,20,"M","Search","Underwear",18
46280,18,"M","Search","Sleep & Lounge",18
46934,47,"M","Search","Socks",18
48717,30,"F","Search","Shorts",18
48872,31,"M","Search","Underwear",18
49122,32,"F","Search","Accessories",18
49309,33,"M","Facebook","Underwear",18
50258,70,"F","Search","Plus",18
50714,30,"M","Search","Underwear",18
57347,38,"M","Search","Underwear",18
57986,47,"M","Search","Active",18
58716,49,"M","Organic","Socks",18
60857,66,"M","Organic","Socks",18
61785,33,"M","Email","Accessories",18
62420,43,"M","Organic","Underwear",18
63455,29,"M","Facebook","Socks",18
63643,58,"M","Search","Underwear",18
63724,20,"F","Organic","Accessories",18
63818,41,"F","Search","Sleep & Lounge",18
66210,49,"F","Display","Plus",18
66324,70,"M","Search","Shorts",18
67097,20,"F","Search","Intimates",18
67600,64,"M","Facebook","Underwear",18
68250,61,"F","Search","Sleep & Lounge",18
68513,67,"M","Organic","Socks",18
68974,23,"F","Search","Plus",18
69349,20,"M","Email","Underwear",18
70655,52,"M","Search","Underwear",18
71361,32,"F","Search","Plus",18
71621,31,"F","Organic","Intimates",18
75739,40,"F","Search","Accessories",18
75797,70,"M","Search","Underwear",18
75986,59,"F","Search","Accessories",18
77843,67,"F","Search","Socks & Hosiery",18
79627,29,"F","Search","Plus",18
79772,41,"F","Organic","Maternity",18
80785,50,"F","Facebook","Intimates",18
82377,15,"M","Search","Underwear",18
84019,22,"M","Display","Underwear",18
84381,62,"F","Search","Intimates",18
85038,18,"M","Search","Underwear",18
85134,46,"F","Search","Socks & Hosiery",18
85575,22,"M","Search","Socks",18
87047,57,"M","Organic","Underwear",18
87441,54,"F","Search","Intimates",18
87942,21,"F","Search","Intimates",18
89114,32,"M","Search","Underwear",18
89151,13,"M","Search","Socks",18
91103,26,"M","Search","Active",18
91517,46,"F","Search","Intimates",18
92616,48,"M","Search","Underwear",18
93508,56,"M","Search","Underwear",18
93607,67,"M","Search","Underwear",18
96074,42,"F","Search","Intimates",18
97960,62,"F","Organic","Intimates",18
98439,29,"M","Display","Underwear",18
98486,27,"F","Search","Intimates",18
2086,16,"F","Organic","Socks & Hosiery",18
